Ticker,EntryDate,ExitDate,EntryPrice,ExitPrice,Shares,PnL,WinLoss,ReturnPerc,RSI,RSI_STD,MACD,ATR_Filter,Sector,RelativeVolume,Multi_MA,Crossover,HeldOvernights
PLAB,2024-11-08,2024-11-13,25.770000457763672,24.79338826928507,1153,-1126.033853315827,0,-0.037897251499053784,1.0,0.75,0.7,0.8,1.0,0.5,0.5,1.0,2
III,2024-11-12,2024-11-13,3.2708025368288043,3.310328722000122,8916,352.41546698746936,1,0.012084552560497971,1.0,0.41666666666666674,0.7,0.8,1.0,0.7,0.0,1.0,0
IMXI,2024-11-08,2024-11-13,20.06999969482422,22.3330986689065,1479,3347.123382667696,1,0.11276028941175846,1.0,1.0,0.7,0.8,1.0,1.0,0.0,1.0,2
PUBM,2024-11-06,2024-11-13,15.579999923706055,17.009780520583465,1606,2296.2276385851214,1,0.09177025698837776,1.0,0.9333333333333333,0.8999999999999999,0.8,1.0,0.5,0.5,1.0,4
GILT,2024-11-12,2024-11-13,5.619999885559082,5.375000074505732,5196,-1273.0190182332055,0,-0.04359427331713851,1.0,0.4666666666666667,0.7,0.8,1.0,0.5,0.5,1.0,0
GDYN,2024-11-12,2024-11-14,19.489999771118164,17.409016743976064,1535,-3194.3089466631236,0,-0.10677183435506586,1.0,0.5666666666666667,0.7,0.8,1.0,0.5,0.7989802379893218,1.0,1
DMRC,2024-10-29,2024-11-14,32.20000076293945,30.31749508396886,769,-1447.646867128385,0,-0.058462907899594185,1.0,0.9,0.7,0.5,1.0,0.3,0.5,1.0,11
BKSY,2024-11-08,2024-11-14,7.659999847412109,9.13516520484324,3765,5553.9975707282065,1,0.1925803377045115,1.0,1.0,0.7,0.8,1.0,0.5,0.5,1.0,3
GPRO,2024-11-11,2024-11-14,1.559999942779541,1.2531634419390842,18977,-5822.836276449349,0,-0.1966900718558673,1.0,1.0,0.7,0.8,1.0,0.7,0.5,1.0,2
DDD,2024-11-11,2024-11-14,3.4000000953674316,3.015605622966094,8707,-3346.9226711984456,0,-0.11305719459393036,1.0,0.9,0.7,0.8,1.0,0.5,0.5,1.0,2
SONO,2024-11-07,2024-11-14,13.619999885559082,15.298608304211708,1992,3343.787969956031,1,0.12324584675161482,1.0,1.0,0.7,0.8,1.0,0.5,0.5,1.0,4
PAYS,2024-11-12,2024-11-14,3.7899999618530273,3.5478613175455203,7736,-1873.184552362875,0,-0.06388882499859429,1.0,1.0,0.7,0.8,1.0,0.5,0.0,1.0,1
PDFS,2024-11-12,2024-11-14,32.88999938964844,30.938156200959774,888,-1733.236751555533,0,-0.05934457965672606,1.0,0.5166666666666667,0.7,0.5,1.0,0.7,0.5,1.0,1
RSSS,2024-07-23,2024-11-15,2.4800000190734863,2.965761831018045,4952,2405.4924927494553,1,0.19587169685830755,1.0,0.5004479681282896,0.7,0.8,0.8755599601603621,0.5,0.5,1.0,81
RCAT,2024-10-08,2024-11-15,3.119999885559082,4.666237293152344,6403,9900.558120819656,1,0.49558893086824174,1.0,1.0,0.7,0.8,1.0,0.5,0.5,1.0,27
BHE,2024-11-07,2024-11-15,51.12892760723037,47.18811896665369,509,-2005.8715980535285,0,-0.07707591035058967,1.0,1.0,0.7,0.5,1.0,0.5,0.6996407495871644,1.0,5
REKR,2024-10-07,2024-11-15,1.0700000524520874,0.9926364123229454,18799,-1454.3590707877402,0,-0.07230246386609984,1.0,0.9166666666666666,0.8999999999999999,0.8,1.0,0.5,0.5,0.5,28
DOMO,2024-11-08,2024-11-15,9.100000381469727,8.564099186490697,3167,-1697.199084498586,0,-0.05889023873782265,1.0,1.0,0.7,0.8,1.0,0.3,0.5,1.0,4
VUZI,2024-09-19,2024-11-15,1.090000033378601,0.8613510719510173,16140,-3690.3942374412013,0,-0.20976968295941759,1.0,0.5666666666666667,0.7,0.8,1.0,0.3,0.5,1.0,40
CNDT,2024-11-12,2024-11-15,4.329999923706055,3.9051889471908634,6740,-2863.225981712389,0,-0.09810877228644263,1.0,0.5833333333333334,0.7,0.8,1.0,0.5,0.5,1.0,2
PD,2024-11-06,2024-11-15,19.8700008392334,19.033389970287583,1273,-1065.0056361680226,0,-0.04210421910470801,1.0,1.0,0.7,0.8,1.0,0.5,0.5,1.0,6
WRAP,2024-10-29,2024-11-18,1.7899999618530273,1.364469590289893,14496,-6168.488266179197,0,-0.23772646962663666,1.0,1.0,0.7,0.8,1.0,0.5,0.5,1.0,13
CRNC,2024-11-06,2024-11-18,3.2200000286102295,2.9580780868926473,7722,-2022.5612339431698,0,-0.081342217201976,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,7
IIIV,2024-11-07,2024-11-18,25.0,24.28883933106063,1072,-762.3642371030057,0,-0.02844642675757484,1.0,0.6833333333333333,0.7,0.8,1.0,0.5,0.565472416585999,1.0,6
CTS,2024-11-06,2024-11-19,55.608764321482106,52.28650938810318,430,-1428.5696213529395,0,-0.05974336912383999,1.0,0.8666666666666667,0.7,0.5,1.0,0.5,0.5328923227115303,1.0,8
BAND,2024-11-06,2024-11-19,20.5,17.474733191858242,1231,-3724.103440822504,0,-0.14757399064106136,1.0,1.0,0.7,0.5,1.0,0.5,0.5,1.0,8
AEVA,2024-11-08,2024-11-20,4.28000020980835,3.3675230591378096,6661,-6078.010300616467,0,-0.2131955855000762,1.0,0.9333333333333333,0.8999999999999999,0.8,1.0,0.5,0.5,0.5,7
IBEX,2024-09-13,2024-11-20,18.0,20.579027298685343,828,2135.434603311464,1,0.14327929437140793,1.0,0.65,0.8999999999999999,0.8,1.0,1.0,0.5,1.0,47
ALLT,2024-08-13,2024-11-21,3.0999999046325684,4.3010880591317235,2640,3170.8727278777696,1,0.3874478036932442,1.0,0.6833333333333333,0.8999999999999999,0.8,1.0,0.3,0.5,1.0,70
KRKNF,2024-11-11,2024-11-21,1.7999999523162842,1.5359738537298844,16398,-4329.499964619784,0,-0.14668116976705722,1.0,0.5,0.7,0.8,1.0,0.5,1.0,1.0,7
AAOI,2024-11-11,2024-11-21,27.850000381469727,37.82654658316264,1063,10605.068612399566,1,0.3582242752258957,1.0,0.43333333333333335,0.7,0.5,1.0,1.0,0.9172609691149609,1.0,7
CMTL,2024-11-21,2024-11-22,3.059999942779541,3.2899999618530273,10877,2501.710207462311,1,0.07516340633149377,1.0,0.9500000000000001,0.7,0.8,1.0,0.3,0.5,0.5,0
ALNT,2024-11-21,2024-11-22,24.979999542236328,24.56999969482422,1332,-546.1197967529297,0,-0.016413124696775083,1.0,0.5166666666666667,0.7,0.5,1.0,0.3,0.5,1.0,0
AOSL,2024-11-21,2024-11-22,30.709999084472656,38.630001068115234,1091,8640.722164154053,1,0.2578965229486779,1.0,0.7000000000000001,0.7,0.5,1.0,0.7,0.5,0.5,0
VNET,2024-11-21,2024-11-22,4.050000190734863,3.5675516069695856,8198,-3955.1134897077463,0,-0.1191231014924319,1.0,1.0,0.7,0.8,1.0,0.5,0.5,1.0,0
MAPS,2024-11-21,2024-11-22,1.190000057220459,1.2000000476837158,27901,279.009733915329,1,0.008403352926397583,1.0,0.41666666666666674,0.7,0.8,1.0,0.5,0.0,1.0,0
VUZI,2024-11-21,2024-11-22,1.1200000047683716,1.5049624235644816,29645,11412.210905210683,1,0.34371644389030565,1.0,1.0,0.8999999999999999,0.8,1.0,0.7,0.0,0.5,0
YEXT,2024-11-06,2024-11-22,7.539999961853027,8.277375660745733,3320,2448.0873203237825,1,0.0977951860243098,1.0,1.0,0.8999999999999999,0.8,1.0,0.5,0.724634171813075,1.0,11
NRDY,2024-11-21,2024-11-22,1.2400000095367432,1.399999976158142,27375,4379.999086260796,1,0.12903223015391266,1.0,0.41666666666666674,0.7,0.8,1.0,0.7,0.0,1.0,0
NOVA,2024-11-21,2024-11-22,4.210000038146973,4.900000095367432,8063,5563.470461368561,1,0.16389549904236148,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
CRNC,2024-11-21,2024-11-22,3.4000000953674316,5.957615187675317,9983,25532.671466509615,1,0.7522397119319751,1.0,0.65,0.8999999999999999,0.8,1.0,1.0,0.5,1.0,0
BRCHF,2024-11-08,2024-11-22,0.1940000057220459,0.15098182092438706,149257,-6420.765208344166,0,-0.22174321406615463,1.0,0.8666666666666667,0.8999999999999999,0.8,1.0,0.5,0.5,0.5,9
MRAM,2024-11-22,2024-11-25,6.079999923706055,6.139999866485596,5583,334.9796805381775,1,0.009868411765204126,1.0,0.8333333333333334,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,0
RSSS,2024-11-21,2024-11-25,2.990000009536743,3.5176463920065295,11206,5912.805361956426,1,0.17647036146716852,1.0,0.41666666666666674,0.7,0.8,1.0,1.0,0.5,1.0,1
VPG,2024-11-22,2024-11-25,21.770000457763672,22.520000457763672,1565,1173.75,1,0.034451078742744494,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.0,0.5,0
QMCO,2024-11-22,2024-11-25,4.449999809265137,12.427744905899951,7658,61093.57195002941,1,1.7927517839494562,1.0,0.65,0.8999999999999999,0.5,1.0,1.0,0.5,0.5,0
KULR,2024-11-21,2024-11-25,0.4000000059604645,0.7849999939401949,83007,31957.694002233486,1,0.9624999556069591,1.0,0.5333333333333333,0.7,0.8,1.0,0.5,0.5,1.0,1
VSAT,2024-11-22,2024-11-25,9.069999694824219,9.710000038146973,3884,2485.761333465576,1,0.07056233350128657,1.0,0.6333333333333333,0.8999999999999999,0.8,1.0,0.7,0.0,0.5,0
MVIS,2024-11-22,2024-11-25,0.9800000190734863,0.9800000190734863,36435,0.0,0,0.0,1.0,0.9333333333333333,0.8999999999999999,0.8,1.0,0.3,0.0,0.5,0
GSIT,2024-11-22,2024-11-25,3.0,3.0999999046325684,11902,1190.1988649368286,1,0.03333330154418945,1.0,0.55,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,0
BCOV,2024-11-06,2024-11-25,2.6500000953674316,3.2602977933609303,9523,5811.864977992088,1,0.23030100982274826,1.0,0.9333333333333333,0.7,0.8,1.0,1.0,0.5465417137290947,1.0,12
POET,2024-11-12,2024-11-25,3.8499999046325684,4.529463184339026,7615,5174.112874964672,1,0.17648397312656638,1.0,1.0,0.7,0.8,1.0,0.5,1.0,0.5,8
ONDS,2024-11-22,2024-11-25,0.8700000047683716,0.8640000224113464,41489,-248.9332680106163,0,-0.006896531407057382,1.0,0.7166666666666667,0.8999999999999999,0.8,1.0,0.7,0.0,0.5,0
OSPN,2024-08-08,2024-11-25,15.119999885559082,18.205158106351575,536,1653.6448063447765,1,0.20404485741690306,1.0,1.0,0.7,0.8,0.5810249100202516,0.7,0.5,1.0,75
MX,2024-11-22,2024-11-25,3.630000114440918,3.990000009536743,9943,3579.47895693779,1,0.0991735216932001,1.0,0.9833333333333333,0.8999999999999999,0.8,1.0,0.3,0.0,0.5,0
QNCCF,2024-11-22,2024-11-25,0.08020000159740448,0.09507231052701165,450075,6693.654441492947,1,0.18544025727411562,1.0,1.0,0.8999999999999999,0.8,1.0,1.0,0.0,0.5,0
GDYN,2024-11-25,2024-11-26,18.489999771118164,19.219999313354492,2024,1477.5190734863281,1,0.039480776164021666,1.0,0.5677937431914908,0.8999999999999999,0.8,0.9389088456560302,0.3,0.8416409989121181,0.5,0
BIGC,2024-11-11,2024-11-26,6.25,7.413821111731489,4672,5437.372234009518,1,0.1862113778770383,1.0,0.5666666666666667,0.7,0.8,1.0,0.7,0.0,1.0,10
QUIK,2024-11-25,2024-11-26,7.5,7.579999923706055,4994,399.5196189880371,1,0.010666656494140624,1.0,1.0,0.8999999999999999,0.8,0.9389088456560302,0.3,0.0,0.5,0
AEVA,2024-11-25,2024-11-26,4.440000057220459,4.53000020980835,9511,855.9914512634277,1,0.020270304375678942,1.0,1.0,0.8999999999999999,0.8,0.9389088456560302,0.5,0.6165225757790059,0.0,0
MAPS,2024-11-25,2024-11-26,1.2200000286102295,1.2799999713897705,34614,2076.8380193710327,1,0.049180279813509774,1.0,0.3844604098581575,0.7,0.8,0.9389088456560302,0.3,0.5,1.0,0
PRTH,2024-11-12,2024-11-26,7.5,9.951055258676945,3983,9762.553095310272,1,0.32680736782359265,1.0,0.41666666666666674,0.7,0.8,1.0,1.0,0.5,1.0,9
ASUR,2024-11-25,2024-11-26,9.640000343322754,9.649999618530273,4630,46.29664421081543,1,0.001037269175456579,1.0,1.0,0.7,0.8,0.9389088456560302,0.3,0.5700878282550547,0.5,0
YEXT,2024-11-25,2024-11-26,8.460000038146973,8.329999923706055,5276,-685.8806037902832,0,-0.015366443718053742,1.0,1.0,0.7,0.8,0.9389088456560302,0.3,0.8036242213071854,0.5,0
NRDY,2024-11-25,2024-11-26,1.4500000476837158,1.4700000286102295,30786,615.7194128036499,1,0.013793089840557169,1.0,0.3677937431914909,0.7,0.8,0.9389088456560302,0.5,0.5,1.0,0
CSIQ,2024-11-25,2024-11-26,12.15999984741211,12.430000305175781,3671,991.1716804504395,1,0.022203985292083155,1.0,0.9511270765248241,0.8999999999999999,0.8,0.9389088456560302,0.3,0.0,0.5,0
DRSHF,2024-11-25,2024-11-26,0.45399999618530273,0.4645000100135803,99407,1043.7748746275902,1,0.023127783957055247,1.0,1.0,0.8999999999999999,0.8,0.9389088456560302,0.3,0.0,0.5,0
VECO,2024-11-25,2024-11-26,27.790000915527344,27.1299991607666,1640,-1082.4028778076172,0,-0.023749612559097605,1.0,1.0,0.8999999999999999,0.8,0.9389088456560302,0.3,0.0,0.5,0
LTRX,2024-11-25,2024-11-26,2.880000114440918,2.869999885559082,15830,-158.3036231994629,0,-0.0034723015571050554,1.0,0.9677937431914909,0.8999999999999999,0.8,0.9389088456560302,0.3,0.0,0.5,0
LPSN,2024-11-25,2024-11-26,0.8600000143051147,0.9300000071525574,53304,3731.279618740082,1,0.0813953391663639,1.0,0.8511270765248242,0.8999999999999999,0.8,0.9389088456560302,0.3,0.5,0.5,0
TTEC,2024-11-25,2024-11-26,5.130000114440918,5.159999847412109,9027,270.8075895309448,1,0.005847901033518956,1.0,1.0,0.8999999999999999,0.8,0.9389088456560302,0.3,0.0,0.5,0
ALNT,2024-11-26,2024-11-27,25.18000030517578,25.649999618530273,1843,866.2087345123291,1,0.01866558012939671,1.0,1.0,0.7,0.5,1.0,0.5,0.5,0.5,0
WOLF,2024-11-26,2024-11-27,9.84000015258789,8.920000076293945,4755,-4374.60036277771,0,-0.09349594126296716,1.0,1.0,0.8999999999999999,0.5,1.0,0.5,0.0,0.5,0
AOSL,2024-11-26,2024-11-27,39.970001220703125,36.04999923706055,1172,-4594.242324829102,0,-0.09807360179944523,1.0,0.41666666666666674,0.7,0.5,1.0,0.7,0.5,1.0,0
FSLY,2024-11-26,2024-11-27,8.0600004196167,7.920000076293945,5919,-828.6620321273804,0,-0.017369768738723187,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
UCTT,2024-11-26,2024-11-27,38.5099983215332,36.64019465046197,1240,-2318.556552128327,0,-0.048553719879694576,1.0,1.0,0.7,0.5,1.0,0.3,0.0,1.0,0
WNS,2024-11-26,2024-11-27,52.849998474121094,53.45000076293945,904,542.4020690917969,1,0.011352929160672744,1.0,0.9333333333333333,0.7,0.5,1.0,0.5,0.5,0.5,0
RMNI,2024-08-21,2024-11-27,1.690000057220459,2.206065800887235,6488,3348.234544910042,1,0.3053643350258512,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,68
ONDS,2024-11-26,2024-11-27,0.8899999856948853,0.8669999837875366,53766,-1236.6181025505066,0,-0.025842699187675743,1.0,0.6666666666666667,0.7,0.8,1.0,1.0,0.0,0.5,0
HEAR,2024-11-26,2024-11-27,16.969999313354492,16.90999984741211,2830,-169.79848861694336,0,-0.0035356198214555263,1.0,0.9333333333333333,0.7,0.8,1.0,0.3,0.5610385159097604,0.5,0
RCAT,2024-11-21,2024-11-29,7.059999942779541,11.677686364292962,4745,21910.922070081182,1,0.6540632378100878,1.0,0.6666666666666667,0.7,0.8,1.0,1.0,1.0,1.0,4
NN,2024-11-07,2024-11-29,13.640000343322754,17.552301045344315,1930,7550.740354901613,1,0.2868255574448549,0.8,1.0,0.7,0.8,1.0,0.5,0.9348843803309983,1.0,14
CRNT,2024-11-21,2024-11-29,3.1600000858306885,4.53295435859031,10742,14748.27479798385,1,0.434479188439232,1.0,0.41666666666666674,0.7,0.8,1.0,0.5,0.5,1.0,4
III,2024-11-22,2024-11-29,3.3202104098140635,3.66684043760832,10871,3768.215032151362,1,0.10440001837524153,1.0,0.9,0.7,0.8,1.0,0.3,0.5,1.0,3
VUZI,2024-11-25,2024-12-02,1.840000033378601,2.7145246286248903,22951,20071.213985497583,1,0.47528509749018344,1.0,0.3677937431914909,0.7,0.8,0.9389088456560302,1.0,0.5,1.0,3
RAMP,2024-11-08,2024-12-02,28.059999465942383,31.389618588829805,1067,3552.7036041208794,1,0.11866069801350933,1.0,1.0,0.7,0.8,1.0,0.5,0.5,1.0,14
MTLS,2024-10-29,2024-12-02,6.380000114440918,7.712299388822703,4015,5349.181586642866,1,0.20882433393162012,1.0,0.4666666666666667,0.7,0.8,1.0,1.0,0.5,1.0,22
QNCCF,2024-11-26,2024-12-02,0.09229999780654907,0.12065414372629592,520331,14753.541100567796,1,0.30719552105704384,1.0,1.0,0.7,0.8,1.0,1.0,0.0,0.5,2
SQNS,2024-11-08,2024-12-02,2.680000066757202,3.1877864977967,10804,5486.124600950733,1,0.18947254417568685,1.0,0.45000000000000007,0.7,0.8,1.0,1.0,0.5,1.0,14
LPTH,2024-09-27,2024-12-02,1.399999976158142,1.8000201240908675,13684,5473.875704311415,1,0.2857286819607343,1.0,0.41666666666666674,0.7,0.8,1.0,0.7,0.5,1.0,44
SOL,2024-12-02,2024-12-03,1.9199999570846558,2.0299999713897705,26453,2909.8303784132004,1,0.057291675397815996,1.0,0.7333333333333334,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,0
ADEA,2024-12-02,2024-12-03,12.079999923706055,12.449999809265137,4204,1555.4795188903809,1,0.030629129792706888,1.0,1.0,0.7,0.8,1.0,0.3,0.5717301278827429,0.5,0
CMTL,2024-12-02,2024-12-03,3.299999952316284,3.6600000858306885,15391,5540.7620549201965,1,0.10909095112614127,1.0,0.41666666666666674,0.7,0.8,1.0,0.3,0.5,1.0,0
ALNT,2024-12-02,2024-12-03,26.200000762939453,26.84000015258789,1938,1240.3188171386719,1,0.024427456908846065,0.8,1.0,0.7,0.8,1.0,0.5,0.5,0.5,0
COHU,2024-12-02,2024-12-03,26.43000030517578,27.049999237060547,1921,1191.0179481506348,1,0.02345815076526319,1.0,0.8666666666666667,0.8999999999999999,0.5,1.0,0.3,0.5,0.5,0
RXT,2024-12-02,2024-12-03,2.680000066757202,2.4800000190734863,18951,-3790.2009036540985,0,-0.07462688160516194,1.0,1.0,0.7,0.8,1.0,0.3,0.66837912951621,0.5,0
ARBE,2024-12-02,2024-12-03,1.7799999713897705,1.6799999475479126,28533,-2853.3006802797318,0,-0.05617978957818797,1.0,0.6333333333333333,0.7,0.8,1.0,1.0,0.0,0.5,0
AOSL,2024-12-02,2024-12-03,42.75,46.54999923706055,1188,4514.39909362793,1,0.08888887104235198,1.0,0.4666666666666667,0.7,0.5,1.0,0.5,0.5,1.0,0
TTGT,2024-11-22,2024-12-03,31.020000457763672,26.982734343368758,1135,-4582.297039838227,0,-0.13015042085160475,1.0,1.0,0.8999999999999999,0.5,1.0,0.5,0.5,0.5,5
RPAY,2024-12-02,2024-12-03,8.140000343322754,7.929999828338623,6412,-1346.523302078247,0,-0.025798587976276238,1.0,0.5833333333333334,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,0
NRDY,2024-12-02,2024-12-03,1.6200000047683716,1.4900000095367432,32219,-4188.469846367836,0,-0.08024691040060576,1.0,0.5,0.7,0.8,1.0,0.3,0.5,1.0,0
JKS,2024-12-02,2024-12-03,22.540000915527344,25.34620622571169,2315,6496.365293076761,1,0.12449889956531496,1.0,0.9833333333333333,0.8999999999999999,0.5,1.0,0.3,0.5,0.5,0
CNDT,2024-12-02,2024-12-03,3.759999990463257,4.079999923706055,13881,4441.919073343277,1,0.08510636544000942,1.0,0.8,0.8999999999999999,0.8,1.0,0.3,0.5870474721611106,0.5,0
HIMX,2024-12-02,2024-12-03,5.400000095367432,5.440000057220459,9711,388.43962955474854,1,0.007407400212333817,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.0,0.5,0
UCTT,2024-12-02,2024-12-03,38.33000183105469,39.33000183105469,1368,1368.0,1,0.02608922390371,1.0,1.0,0.7,0.5,1.0,0.3,0.0,1.0,0
WNS,2024-12-02,2024-12-03,54.58000183105469,51.604220058353064,960,-2856.750501793558,0,-0.05452146707346712,1.0,0.8833333333333333,0.7,0.5,1.0,0.5,0.5,1.0,0
ONDS,2024-12-02,2024-12-03,1.2100000381469727,0.8287986194716923,43651,-16639.823126594663,0,-0.3150424848407961,1.0,0.5833333333333334,0.7,0.8,1.0,1.0,0.0,1.0,0
LPSN,2024-12-02,2024-12-03,0.9800000190734863,0.8899999856948853,53896,-4850.6417989730835,0,-0.09183676696627935,1.0,0.8666666666666667,0.7,0.8,1.0,0.5,0.5,0.5,0
HEAR,2024-12-02,2024-12-03,17.299999237060547,17.639999389648438,3053,1038.02046585083,1,0.0196531888775771,1.0,0.7333333333333334,0.7,0.8,1.0,0.5,0.5677743584495778,0.5,0
JAMF,2024-12-02,2024-12-03,14.649999618530273,15.579999923706055,3675,3417.751121520996,1,0.06348125115303459,1.0,0.9,0.8999999999999999,0.8,1.0,0.5,0.0,0.5,0
PENG,2024-11-21,2024-12-03,17.15999984741211,19.26776550255519,1978,4169.160465873012,1,0.12283016747584359,1.0,1.0,0.7,0.8,1.0,0.3,0.0,1.0,6
MRAM,2024-12-03,2024-12-04,6.289999961853027,6.08826194879757,8733,-1761.7780680133053,0,-0.032072816260562444,1.0,0.5664541210221796,0.7,0.8,0.9997343179443913,0.3,0.0,1.0,0
MKFG,2024-09-26,2024-12-04,4.75,3.7731668041827615,3586,-3502.923840200617,0,-0.20564909385626073,1.0,0.41666666666666674,0.7,0.8,1.0,1.0,0.5,1.0,47
INDI,2024-11-08,2024-12-04,4.639999866485596,3.951024909957514,6310,-4347.431975692195,0,-0.1484859862829956,1.0,0.4666666666666667,0.7,0.8,1.0,1.0,0.0,1.0,16
SIMO,2024-12-03,2024-12-04,53.91999816894531,56.20000076293945,1020,2325.6026458740234,1,0.04228491601298469,1.0,0.999787454355513,0.7,0.5,0.9997343179443913,0.5,0.0,1.0,0
SPNS,2024-12-03,2024-12-04,27.3799991607666,28.209999084472656,2009,1667.4698467254639,1,0.030314096024348303,1.0,0.6831207876888463,0.8999999999999999,0.8,0.9997343179443913,0.3,0.5,0.5,0
MXL,2024-11-08,2024-12-04,14.640000343322754,18.816647237919618,2031,8482.769842926231,1,0.28529008173840764,1.0,0.7666666666666667,0.8999999999999999,0.5,1.0,0.3,0.5,1.0,16
DAKT,2024-06-28,2024-12-04,13.65999984741211,17.9440223823143,561,2403.33664208013,1,0.3136180514463037,1.0,0.85,0.7,0.8,1.0,1.0,0.5,1.0,109
AEXAF,2024-12-03,2024-12-04,0.511900007724762,0.4000000059604645,105793,-11838.236886650324,0,-0.21859738244908133,1.0,0.9164541210221797,0.7,0.8,0.9997343179443913,0.3,0.0,1.0,0
WRAP,2024-12-03,2024-12-04,1.899999976158142,1.8899999856948853,28324,-283.2397298812866,0,-0.0052631529414422,1.0,0.41645412102217977,0.7,0.8,0.9997343179443913,0.5,0.0,1.0,0
INSG,2024-12-03,2024-12-04,12.239999771118164,12.319999694824219,4422,353.7596626281738,1,0.00653594160147165,1.0,1.0,0.8999999999999999,0.5,0.9997343179443913,0.3,0.5,0.5,0
CMTL,2024-12-04,2024-12-05,3.680000066757202,3.4600000381469727,14687,-3231.1404201984406,0,-0.059782615385681886,1.0,0.4666666666666667,0.7,0.8,1.0,0.3,0.5,1.0,0
ALNT,2024-12-04,2024-12-05,26.84000015258789,26.139999389648438,2013,-1409.1015357971191,0,-0.026080505177342915,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
VPG,2024-12-04,2024-12-05,24.270000457763672,23.34000015258789,2227,-2071.110679626465,0,-0.03831892408878326,1.0,0.41666666666666674,0.7,0.8,1.0,0.5,0.0,1.0,0
XRX,2024-12-04,2024-12-05,8.601684294887704,8.465611457824707,6283,-854.9456352668109,0,-0.015819324727352545,1.0,0.7333333333333334,0.7,0.8,1.0,0.3,0.0,1.0,0
GPRO,2024-12-04,2024-12-05,1.25,1.2100000381469727,43221,-1728.8383512496948,0,-0.031999969482421876,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.0,0.5,0
VRNT,2024-12-02,2024-12-05,24.899999618530273,27.7975307111848,2096,6073.225170203884,1,0.11636671233112059,1.0,0.9833333333333333,0.7,0.8,1.0,0.3,0.5,1.0,2
CNDT,2024-12-04,2024-12-05,4.099999904632568,4.059999942779541,13177,-527.0794973373413,0,-0.009756088483765963,1.0,1.0,0.7,0.8,1.0,0.3,0.5959915336572251,0.5,0
UCTT,2024-12-04,2024-12-05,40.130001068115234,38.241748818598516,1346,-2541.5875278495023,0,-0.047053381491609376,1.0,1.0,0.7,0.5,1.0,0.3,0.0,1.0,0
NOVA,2024-12-04,2024-12-05,4.960000038146973,4.326546242909406,10892,-6899.5787377275765,0,-0.12771245773502482,1.0,0.5166666666666667,0.7,0.8,1.0,0.3,0.0,1.0,0
PSFE,2024-12-04,2024-12-05,19.90999984741211,19.860000610351562,2713,-135.64793014526367,0,-0.002511262553678309,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
MEI,2024-12-02,2024-12-05,10.960000038146973,12.431825265413787,4819,7092.725770198777,1,0.1342906224583972,1.0,1.0,0.7,0.8,1.0,0.7,0.0,1.0,2
ATEN,2024-11-12,2024-12-05,16.489596854470058,18.1190999508498,1768,2880.9614743993857,1,0.09882006884467959,1.0,0.6833333333333333,0.7,0.8,1.0,1.0,0.5800788981232415,1.0,15
ADEA,2024-12-05,2024-12-06,13.479999542236328,13.359999656677246,4003,-480.35954189300537,0,-0.008902068963955921,1.0,0.5,0.7,0.8,1.0,0.3,0.5690345563707827,1.0,0
MRAM,2024-12-05,2024-12-06,6.110000133514404,6.099999904632568,8832,-88.322021484375,0,-0.0016366986355667913,1.0,0.5666666666666667,0.7,0.8,1.0,0.3,0.0,1.0,0
RXT,2024-12-05,2024-12-06,2.5799999237060547,2.5899999141693115,20790,207.89980173110962,1,0.0038759654104533058,1.0,1.0,0.3,0.8,1.0,0.3,0.6656796175722439,1.0,0
QBTS,2024-11-21,2024-12-06,1.809999942779541,4.504670255960052,18511,49881.042167284446,1,1.4887681758942042,1.0,1.0,0.7,0.8,1.0,0.5,0.5,1.0,9
DOMO,2024-11-22,2024-12-06,9.1899995803833,8.483026011579764,3746,-2648.3229887380503,0,-0.07692857465550074,1.0,0.75,0.8999999999999999,0.8,1.0,0.5,0.5,0.5,8
SIMO,2024-12-05,2024-12-06,56.0,56.97999954223633,954,934.919563293457,1,0.017499991825648716,1.0,0.9833333333333333,0.7,0.5,1.0,0.3,0.0,1.0,0
RMNI,2024-12-02,2024-12-06,2.140000104904175,1.9935338470387052,24506,-3589.3021152511988,0,-0.06844217321757005,1.0,1.0,0.7,0.8,1.0,0.3,0.5,1.0,3
GSIT,2024-12-05,2024-12-06,2.859999895095825,3.0,18714,2619.9619631767273,1,0.04895108742634554,1.0,0.41666666666666674,0.7,0.8,1.0,0.3,0.5,1.0,0
PAYS,2024-12-05,2024-12-06,3.309999942779541,3.3299999237060547,16021,320.41969442367554,1,0.006042290414578944,1.0,0.8333333333333334,0.8999999999999999,0.8,1.0,0.5,0.0,0.5,0
